STUDENTID,label,holdout,data_length,kappa_mean,kappa_min,auc_mean,auc_min,pred
2333240697,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.4159166666666665
2333242991,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.725
2333243173,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5344523809523811
2333243246,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.755
2333244111,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.28
2333244277,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.275
2333244374,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.34
2333244528,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.555
2333244625,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7325119047619049
2333244714,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.095
2333244781,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5659761904761903
2333244790,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5334404761904762
2333244871,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.85
2333245061,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.715
2333245141,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.54
2333245311,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.718
2333245729,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.58
2333245818,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.14
2333245931,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.26
2333246164,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.765
2333246253,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.445
2333246504,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5983452380952383
2333246911,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7101785714285715
2333246920,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.675
2333247101,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.825
2333247161,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.448904761904762
2333247209,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.710642857142857
2333247357,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.605
2333247535,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.48
2333247616,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.85
2333247926,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5983095238095237
2333248272,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.1
2333248361,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.475
2333248469,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.61
2333248876,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.575
2333249058,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333249147,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5896785714285713
2333249210,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333249554,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333249902,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.625
2333250064,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.825
2333250315,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.345
2333250412,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.715
2333250501,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.715
2333250595,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.635
2333251621,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.78
2333251656,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.74
2333251702,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5440595238095236
2333251893,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6191309523809522
2333252385,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.81
2333252491,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.65
2333253802,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.77
2333253900,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.585
2333253993,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.365
2333254086,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.92
2333254591,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.915
2333254604,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.65
2333254841,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.33
2333255091,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.61
2333255139,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.775
2333256933,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.77
2333257140,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.81
2333258863,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.79
2333259029,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.595
2333259037,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5534880952380952
2333259703,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.565
2333259819,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6288392857142856
2333260213,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.3612857142857146
2333260370,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.36
2333260566,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.615
2333260876,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.555
2333263875,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.745
2333264146,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.405
2333265568,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.505
2333265657,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.685
2333265843,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7704166666666664
2333265916,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.56
2333266505,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.42
2333267544,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.755
2333267625,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.575
2333268133,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.72
2333268290,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.585
2333268800,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.855
2333268893,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.17
2333269041,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.64
2333269156,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.565
2333269491,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.46
2333269938,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6960714285714288
2333271461,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.635
2333271797,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.145
2333272327,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.63
2333272912,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.535
2333273170,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.59
2333273323,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6252261904761905
2333273480,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.615
2333274010,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.65
2333274176,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5
2333274818,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.38873809523809527
2333275024,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5099642857142858
2333275385,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.45
2333275466,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.52
2333275628,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7533571428571427
2333275903,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.375
2333276071,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5946190476190476
2333276128,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.795
2333276748,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7259047619047618
2333276829,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6
2333277078,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.355
2333277256,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.425
2333277507,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.585
2333278104,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.44
2333278449,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.19
2333279381,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.635
2333279453,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.36
2333279496,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7982142857142859
2333280052,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.785
2333280249,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.635
2333280583,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.47
2333281245,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.67
2333281431,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.475
2333281601,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.68
2333281750,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6159285714285714
2333282021,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.665
2333282446,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.73
2333282799,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.654964285714286
2333283132,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.8329047619047618
2333283205,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.545
2333283477,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6943214285714286
2333284147,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.895
2333285071,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.55
2333285330,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.625
2333285372,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5419285714285715
2333285771,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.515
2333285941,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7489404761904761
2333286026,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.595
2333286379,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.35
2333286468,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.79
2333286565,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.715
2333286883,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6297500000000001
2333287634,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6626190476190478
2333287821,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.635
2333287880,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.695
2333288169,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.435
2333288231,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5
2333288410,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.815654761904762
2333288509,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.3901428571428572
2333288916,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.66
2333289262,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7411666666666666
2333289351,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.29
2333289955,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5
2333290058,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.805
2333290465,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.585
2333290651,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.57
2333290805,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.815
2333291402,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7622142857142856
2333291470,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.33
2333291658,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.66
2333291852,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5330833333333335
2333292310,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5206428571428572
2333292506,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.57
2333292948,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.53
2333293006,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.595
2333293197,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.68
2333296188,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6
2333296251,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.35
2333296439,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.315
2333296536,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5
2333296609,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.52
2333296935,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.27
2333296943,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7237738095238094
2333297036,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.35
2333297125,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.57
2333297346,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.665
2333297605,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.305
2333297630,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.76
2333297702,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.63
2333298296,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.84
2333298482,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.295
2333298547,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.4
2333298890,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6
2333298971,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.76
2333299063,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.76
2333299179,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.545
2333300011,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.115
2333300347,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.52
2333300517,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.39563095238095225
2333300673,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.665
2333300860,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.735
2333300924,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.605904761904762
2333301114,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.625
2333301521,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.79
2333301629,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.675
2333301700,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.435
2333301785,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6574523809523808
2333301815,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.42
2333301963,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.55
2333302030,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.745
2333302374,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5307380952380953
2333302463,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.715
2333302901,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.77
2333303150,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.695
2333303231,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.41
2333303311,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.12929761904761908
2333303664,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.76
2333304172,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.49
2333304458,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.715
2333304466,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.695
2333305012,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.53
2333305951,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.67
2333306141,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.81
2333306159,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.445
2333306566,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333307155,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6286071428571427
2333307490,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.77
2333307759,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.675
2333308097,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.755
2333308101,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6539285714285712
2333308593,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.805
2333309034,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.785
2333309298,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.82
2333309450,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.485
2333309701,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.725
2333309794,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5864880952380951
2333310202,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5123333333333335
2333310237,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.09
2333310253,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.37
2333310300,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5737380952380954
2333310318,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6785119047619049
2333310571,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333310644,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.63
2333310911,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.49
2333311250,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7838571428571427
2333312353,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.56
2333312621,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.66
2333313031,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7853452380952382
2333313821,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.395
2333314135,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.3377619047619049
2333314224,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.505
2333314631,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.58
2333314828,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.64
2333315247,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7072142857142856
2333315263,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.615
2333315328,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.8303571428571427
2333315425,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.565
2333315514,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.6
2333316511,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333316774,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.4853095238095238
2333317029,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.51
2333317126,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.61
2333317371,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333317461,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.74
2333317631,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.2325714285714286
2333318122,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.56
2333318220,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.745
2333318742,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.49
2333318963,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.62
2333319269,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.73
2333319455,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.67
2333321115,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.7271904761904763
2333321301,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.455
2333322499,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.645
2333322596,,0,10.0,0.11168620023823697,0.06898830747274108,0.5981953992596509,0.5506786532698749,0.5
