STUDENTID,sec_spent_VH098519,sec_spent_VH098556,sec_spent_VH098597,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098779,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH098839,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098556,times_entered_VH098597,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098779,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH098839,times_entered_VH134366,times_entered_VH134373,times_entered_VH134387,times_entered_VH139047,times_entered_VH139196,num_actions_VH098519,num_actions_VH098556,num_actions_VH098597,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098779,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH098839,num_actions_VH134366,num_actions_VH134373,num_actions_VH134387,num_actions_VH139196,count_Calculator Buffer,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Vertical Item Scroll,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH098812,percentile5_VH098839,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,percentile5_vh_count,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg2_coeff0,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg2_coeff2,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg1_coeff1,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg2_coeff2,poly_per_item_sec_deg3_coeff0,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_top5,answer_count_unanswered,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork,percentile5_HELPMAT8,sec_spent_BlockRev_last5,sec_spent_VH098522_last5,sec_spent_VH098753_last5,sec_spent_VH098783_last5,sec_spent_VH098812_last5,sec_spent_VH098834_last5,sec_spent_VH134387_last5,sec_spent_VH139196_last5,times_entered_VH098522_last5,times_entered_VH098597_last5,times_entered_VH098779_last5,times_entered_VH098834_last5,times_entered_VH098839_last5,times_entered_VH134373_last5,num_actions_BlockRev_last5,num_actions_VH098522_last5,num_actions_VH098556_last5,num_actions_VH098779_last5,num_actions_VH098834_last5,count_Calculator Buffer_last5,count_Eliminate Choice_last5,count_Enter Item_last5,count_Move Calculator_last5,count_Next_last5,count_Vertical Item Scroll_last5,percentile5_EOSTimeLft_last5,percentile5_VH098522_last5,percentile5_VH098556_last5,percentile5_VH098597_last5,percentile5_VH098753_last5,percentile5_VH098779_last5,percentile5_VH098783_last5,percentile5_VH098812_last5,percentile5_VH098834_last5,percentile5_VH098839_last5,percentile5_VH134373_last5,percentile5_VH134387_last5,percentile5_VH139196_last5,sec_spent_std_last5,poly_delta_sec_deg0_coeff0_last5,poly_delta_sec_deg1_coeff0_last5,poly_delta_sec_deg1_coeff1_last5,poly_delta_sec_deg2_coeff0_last5,poly_delta_sec_deg2_coeff1_last5,poly_delta_sec_deg2_coeff2_last5,poly_delta_sec_deg3_coeff0_last5,poly_delta_sec_deg3_coeff1_last5,poly_delta_sec_deg3_coeff2_last5,poly_delta_sec_deg3_coeff3_last5,poly_per_item_sec_deg0_coeff0_last5,poly_per_item_sec_deg1_coeff0_last5,poly_per_item_sec_deg1_coeff1_last5,poly_per_item_sec_deg2_coeff0_last5,poly_per_item_sec_deg2_coeff1_last5,poly_per_item_sec_deg2_coeff2_last5,poly_per_item_sec_deg3_coeff0_last5,poly_per_item_sec_deg3_coeff1_last5,poly_per_item_sec_deg3_coeff2_last5,poly_per_item_sec_deg3_coeff3_last5,answer_count_top1_last5,answer_count_top5_last5,answer_count_unanswered_last5,count_Draw_last5,count_Erase_last5,count_Scratchwork Draw Mode On_last5,count_Clear Scratchwork_last5
2333195896,102.814,31.467,115.87,52.103,118.138,94.203,42.523,97.503,67.723,31.526,68.856,79.64,105.79,164.83,49.87,81.48,90.507,8.82,2,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,28,7.0,14.0,7.0,23.0,5.0,5.0,14.0,9.0,8,5.0,7.0,38.0,70.0,10.0,23.0,9.0,21,1.0,4.0,3.0,46,33.0,27.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,39.98417420600244,5.180519108280256,-0.0015139965560714075,0.00012090133022819865,-0.03935611291749757,7.385249620099588,-1.3619503174499853e-06,0.0007603370042709676,8.681430265386814,711.129573122529,-5.128651044607574,116.38310220214584,352.1239999999999,-0.0571787324041326,-3.3275209738773985,101.6023998756776,374.93831422924876,12,26,2,1.0,0.0,4.0,0.0,18.0,0.0,0.0,3.996,5.22,53.324,11.463,14.74,23.044,9.4,15.013,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,18,6.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.566415436259724,5.937539999999999,-0.03429238895558221,6.777703529411764,-0.00466503832302152,0.1942944888724721,4.94900850678733,-0.0003031506874435573,0.01761653720407992,-0.23802870649078417,6.624582986425356,16.686277777777775,0.004124871001032221,16.651216374269,-0.17868279153766775,3.0417323271413848,8.550929824561404,0.017100447196422484,-0.6147441950464414,5.923157679738576,5.062438596491178,0,1,27,0.0,0.0,0.0,0.0
2333196094,44.713,12.606,94.307,32.57,147.93,146.226,16.37,76.75,45.217,15.107,81.97,39.973,127.5,69.77,61.574,96.417,98.07,7.743,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3.0,4.0,5.0,12.0,7.0,3.0,6.0,4.0,3,4.0,4.0,41.0,7.0,8.0,16.0,9.0,14,18.0,26.0,0.0,23,31.0,10.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,43.5280517374706,7.412823863636366,0.027124128329297798,0.00014029686346396083,0.0025721772231046616,5.751469216902407,-1.2131548714576107e-05,0.003324828401040191,2.0005381140598555,35.05094071146242,-0.31553564370412207,8.626786631846418,12.963445652173904,0.013762294570418216,-0.749047922672296,12.184339778299533,7.47229011857706,20,26,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.577,31.073,0.0,0.0,0.0,44.354,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.852559016384177,8.668566666666669,-0.09941468298109014,10.110079569892475,-0.0661495063959955,1.818921002502781,1.1578463709677442,0.00188467943244085,-0.14813306170717255,2.7539104689366884,-0.9081392228739112,22.48444444444445,1.3304833333333324,17.162511111111115,-1.0733300865800866,9.917124025974028,7.144763636363616,-0.38884343434343493,3.592791125541133,-4.1590082972583335,13.677333333333358,4,7,21,0.0,0.0,0.0,0.0
2333197180,94.08,13.707,24.473,80.13,149.06,145.79,17.826,33.534,126.14,15.097,56.516,44.907,105.14,225.813,54.9,59.683,135.154,8.34,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3.0,4.0,8.0,6.0,7.0,3.0,5.0,5.0,3,4.0,5.0,44.0,15.0,8.0,38.0,12.0,14,0.0,4.0,5.0,23,36.0,13.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,57.95066113528411,6.563415999999996,-0.0343567033072529,-1.072225966675381e-05,-0.03168686065023122,10.730472065262761,-5.4971236630347e-06,0.0020424534284767064,2.0925900621118028,53.01375889328059,-0.3119220779220778,8.642953698475438,31.179213438735182,-0.02015554399833573,0.3229775580254977,3.432745574905649,39.221275494071115,17,24,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.917,93.353,0.0,0.0,0.0,134.147,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,65.0,3.0,3.0,5.0,1.0,0.0,7,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.74870121409223,3.4230602409638533,-0.0907651861802611,7.1444328743545595,0.003865117777936921,-0.40770484397108875,11.423118254530735,4.201164663448576e-05,-0.0013023147581048321,-0.23923814096680024,10.306952826745707,42.28542857142859,8.946249999999996,15.446678571428585,5.307607142857153,-22.899392857142917,41.984714285714375,5.487555555555539,-44.08039285714264,86.85171825396769,9.059380952381044,2,5,23,57.0,0.0,0.0,1.0
2333198437,64.8,48.867,25.91,39.94,125.123,127.393,15.303,310.01,59.476,27.36,157.437,81.33,142.3,142.204,94.14,178.444,164.743,4.53,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6,11.0,6.0,3.0,15.0,14.0,3.0,9.0,5.0,6,3.0,6.0,48.0,19.0,49.0,81.0,7.0,17,7.0,16.0,8.0,26,36.0,13.0,8.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,20,76.24376456111017,5.838681672025727,-0.012517779036646333,3.4141651497880144e-05,-0.023101691000989216,8.324008888869567,-3.213110768675623e-07,0.00018355130224129745,3.7214142857142836,129.17411428571432,-2.3062380382775123,47.53993701298702,-2.2814538961038413,0.2421664763124559,-9.207982613182502,98.66128016254638,-72.67924856013391,12,22,4,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,11.0,3.0,0.0,1.0,2.0,8,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.258479412149235,5.667708333333338,-0.14623773339122936,9.104295068027222,0.007289798750212429,-0.48885827465121334,11.731052551020433,-0.0014787101169998333,0.1115388619987005,-2.428186593096488,18.924237915166103,38.67228571428573,14.581142857142858,-5.07114285714284,1.949142857142859,2.8862857142857092,4.674571428571438,1.2620555555555546,-9.409357142857122,28.127396825396765,-2.897761904761883,0,4,24,0.0,0.0,0.0,0.0
2333198534,293.614,0.0,0.0,73.89,36.28,371.304,0.0,66.23,143.569,64.82,310.184,0.0,93.827,0.0,186.476,115.866,36.6,18.48,3,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3,1.0,0.0,1.0,0.0,1.0,2.0,2.0,25,0.0,0.0,15.0,7.0,97.0,0.0,5.0,19.0,12,51.0,0.0,47.0,0.0,50.0,3.0,8.0,7,9.0,4.0,20.0,23,28.0,11.0,16.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,14,112.23834359952164,5.270354466858796,-0.0069186414605327635,0.00017578657956495428,-0.06774079799000698,9.964553439975717,-8.937413904991822e-07,0.0006396383612340298,-10.51800439560441,348.0961714285715,-6.361931318681321,72.18710274725277,182.68595714285692,-0.6152470176881807,5.635385526238185,12.077469119117746,235.4741512605025,13,16,11,4.0,5.0,4.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,204.19,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,83.82072848778053,5.618760869565219,-0.15666191797718143,9.143654024051802,0.023008115381380936,-1.192027110139324,16.736332099907525,0.0006645193161123794,-0.02184693845620473,-0.3934742479670745,13.907473371217083,91.44533333333335,18.57500000000003,72.87033333333328,-167.24199999999988,353.05899999999997,17.122999999999998,-50.67198319327729,-15.226050420168013,251.71503361344514,17.122999999999948,0,0,28,30.0,1.0,2.0,2.0
2333198941,92.35,23.773,61.353,70.966,119.217,54.957,28.064,160.237,92.047,24.763,154.683,93.43,225.207,249.274,78.83,136.196,125.713,4.467,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,6,3.0,3.0,6.0,9.0,8.0,3.0,16.0,11.0,5,5.0,20.0,59.0,12.0,14.0,14.0,11.0,16,0.0,14.0,0.0,25,42.0,6.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,20,64.9274695766553,8.686178899082567,0.02713110561433606,0.0003687072632422038,-0.052878370509222186,8.622795080375209,-7.83372646687462e-06,0.002918585228209893,3.5072984962405975,66.57741428571433,-0.4302785942128054,11.682591786283906,42.05153441558441,-0.19835877485311992,5.22294648910111,-30.19094558520969,99.71443026538604,12,22,4,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.313,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,6,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.817975535869863,8.285000000000002,0.6805806451612904,-2.2640000000000002,0.0028475073313782777,0.5923079178885642,-1.8226363636363754,-0.002872444427260244,0.13641617319897983,-1.037804294581631,2.050854946524095,57.48500000000003,1.5921142857142854,53.50471428571427,3.44710714285714,-15.643421428571418,64.99507142857144,-4.838481481481469,39.73571825396813,-81.93061772486739,79.51051587301569,3,4,24,15.0,0.0,0.0,0.0
2333199042,48.263,51.73,45.29,70.187,58.713,127.396,21.22,104.027,59.85,40.214,89.853,70.597,174.127,65.91,40.823,379.667,125.017,15.927,2,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2,3.0,1.0,2.0,3.0,2.0,2.0,2.0,5,3.0,3.0,6.0,13.0,10.0,3.0,10.0,5.0,7,8.0,8.0,40.0,8.0,10.0,56.0,7.0,15,4.0,8.0,6.0,38,23.0,14.0,20.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,78.41708963771865,7.932291304347822,-0.039680167373920994,0.0005984365722248021,-0.17672214241340037,17.68326552016199,-1.4596840537097598e-05,0.005612451296717824,19.125835686053097,522.1993162055333,-5.107807523997746,126.38979369000576,164.65278952569165,0.013589719852993055,-5.5358836993670275,129.9027362720045,159.2304913043476,12,24,3,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.43,2.447,6.603,12.864,4.306,0.0,3.473,2.437,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,18,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.941447614899776,3.7643125000000013,-0.09193448762483729,5.9247729591836755,-0.006205342039683581,0.19971658824029112,3.6887813775510203,0.0005970913074860958,-0.04830027921745328,0.9828018380083039,0.7842307122849126,10.506687500000004,1.3963014705882362,0.03442647058824023,0.07417139355742292,0.28373056722689116,2.6304252450980345,0.01803926530126226,-0.3317120757209775,2.641462542101865,0.16806553147574924,4,6,22,0.0,0.0,0.0,0.0
2333199298,39.407,33.036,34.347,82.021,109.707,157.78,46.834,56.806,143.73,34.9,54.747,48.077,211.05,17.6,105.66,296.186,104.85,11.073,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2.0,1.0,1.0,2.0,5.0,1.0,2.0,5,3.0,4.0,7.0,33.0,60.0,8.0,37.0,69.0,8,12.0,7.0,145.0,3.0,20.0,87.0,20.0,16,10.0,8.0,8.0,32,44.0,18.0,33.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,74.37309722313562,2.6632309941520598,0.002025108919073928,2.093103860906804e-05,-0.01227079045091954,3.5966235266775595,4.9424932904411726e-08,-2.9704805151501744e-05,7.458575381140605,103.95709486166001,-0.5062426595144002,18.089671230943015,68.52010869565203,0.11734973996255552,-4.202759468334897,48.42457901126358,21.697562450592592,17,24,2,9.0,0.0,3.0,0.0,10.0,16.0,0.0,3.663,190.5,0.0,0.0,0.0,0.193,57.277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,0.0,0.0,1.0,2.0,0.0,8,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.819628859107965,4.593076923076922,0.03314615384615385,3.5324000000000018,-0.003092882242135977,0.23109061734285635,1.4539831332846243,-0.0006437038657851688,0.058702688873240295,-1.3386456297608589,9.499766492506588,42.34728571428573,-0.2530714285714273,43.10649999999999,-4.815404761904756,28.639357142857126,19.02947619047617,7.167333333333312,-69.32140476190449,171.98602380952303,-23.974523809523465,0,2,26,29.0,0.0,0.0,2.0
2333199638,48.444,14.187,75.86,35.137,240.36,84.053,20.167,49.97,76.39,30.96,59.126,63.527,124.93,224.983,154.33,74.54,171.387,8.856,1,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5,5.0,8.0,8.0,9.0,6.0,5.0,5.0,7.0,5,4.0,9.0,37.0,16.0,31.0,91.0,7.0,18,2.0,12.0,2.0,30,36.0,9.0,11.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,65.02675337165351,5.959612676056341,-0.0060858177893846135,0.0001639122921756382,-0.05247299647509024,9.000953291482428,9.674303095469662e-07,-0.0002467618742270488,2.377907961603622,139.98383003952557,-0.934958921513269,22.012045313382266,74.53670553359686,-0.027916219402260557,-0.055598010342061265,14.795702597897908,85.67527707509885,21,24,3,0.0,0.0,0.0,0.0,19.0,0.0,0.0,7.9,69.026,0.0,0.0,0.0,7.78,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,0.0,11,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.956009976389325,7.495864864864869,-0.5801692745376956,17.938911806543388,0.04144875702770443,-2.0723245275350544,26.643150782361307,0.00107709275124136,-0.016714251539329122,-1.246194387332929,24.33601810920232,78.4156666666667,7.976416666666669,46.50999999999999,1.9821915584415588,-7.8811158008658095,65.01045454545458,1.6303030303030295,-17.5814448051948,51.135853896103924,37.621363636363675,2,2,26,0.0,0.0,0.0,0.0
2333199883,64.15,18.574,35.893,76.38,49.214,107.84,17.193,49.947,98.64,27.957,79.43,62.093,114.836,148.11,86.463,79.527,81.47,14.853,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,3.0,4.0,13.0,5.0,7.0,3.0,5.0,6.0,5,4.0,6.0,40.0,8.0,6.0,17.0,8.0,16,0.0,4.0,0.0,23,35.0,10.0,8.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,36.866358285929586,8.040640718562877,0.017577316107887493,0.0004400003206130524,-0.05546273711387912,8.590324945206792,-7.344766599256717e-06,0.0022688472038279784,2.676092603049126,33.17666403162052,-0.2776819593450026,8.507413749294184,13.738926877470377,-0.04188688717842032,1.041754986775237,-2.320346586327466,30.451794861660048,25,27,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.343,44.02,0.0,0.0,0.0,70.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,9,2.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21.216418075410783,8.712058823529416,0.030338273491214738,8.21147731092437,-0.024472673160173253,0.8379364877769315,3.9042868347338775,-0.004060596930378707,0.17652687489357297,-1.775869756307846,10.550671890377775,33.79111111111113,4.517166666666664,15.722444444444456,-0.39865800865800766,7.706430735930728,12.001636363636365,-0.3973863636363638,4.369978354978359,-6.678955627705661,18.67772727272728,7,7,21,0.0,0.0,0.0,0.0
2333200075,58.474,38.88,67.047,81.654,86.006,93.343,48.897,89.724,43.616,23.963,100.296,53.31,148.64,100.246,62.78,128.87,79.674,7.79,2,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,15,3.0,3.0,11.0,27.0,15.0,3.0,9.0,19.0,4,3.0,6.0,40.0,71.0,8.0,15.0,15.0,16,29.0,4.0,0.0,34,32.0,7.0,4.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,35.43100666689774,5.218113879003567,-0.0023661829765600595,8.024958796972047e-05,-0.02483606760808177,6.594229131087727,1.39182993231015e-06,-0.0005043189836005435,-0.4500163749294037,438.2144901185769,-3.2029899774138904,66.81277315076233,214.0051916996048,-0.010075514874140967,-2.8856112588784533,64.20825255579695,218.0253221343867,12,25,2,0.0,0.0,0.0,0.0,20.0,0.0,0.0,22.488,56.626,0.0,0.0,0.0,66.77,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,3.0,3.0,3.0,0.0,0.0,18,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.03551351297746,6.879439024390246,-0.3116923344947734,13.113285714285709,0.012420415375889015,-0.808508949530334,16.342593712016853,0.0011420291056228676,-0.056101330961483065,0.27436304842126935,12.95761944295069,25.358928571428574,-3.598274725274729,48.747714285714295,0.35010164835164775,-8.149596153846144,57.85035714285713,-0.08135129576306152,1.9364519157313478,-16.09761774989726,64.83029831932772,1,5,23,0.0,0.0,0.0,0.0
2333200571,59.98,11.85,17.493,17.127,162.953,85.94,117.277,113.343,62.26,15.187,37.2,75.21,94.08,85.124,192.357,67.313,56.983,9.667,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3.0,3.0,3.0,14.0,38.0,62.0,90.0,17.0,7,3.0,3.0,42.0,68.0,50.0,18.0,15.0,15,0.0,4.0,4.0,23,31.0,11.0,4.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,21,49.85493739702789,2.9685311827957075,-0.0043498166775673515,3.385035042360535e-05,-0.02005637927412023,5.189711732358651,9.511426608091719e-08,-3.234917876871306e-05,2.243042348955395,39.18605533596834,-0.42432093450028296,11.153781973461337,9.483589920948589,-0.005884075306843958,-0.23897256233469794,9.63274850664217,11.83133596837934,22,27,1,8.0,0.0,4.0,0.0,0.0,0.0,0.0,5.713,56.17,0.0,0.0,0.0,33.046,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,17.0,3.0,62.0,5.0,1.0,0.0,8,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.619794669131814,2.5726082474226812,0.017380272985482864,1.7383551441195026,0.0001309962758348538,0.004804630505336887,1.937469483388481,-9.453529422171569e-05,0.013744078643761905,-0.5152340230083203,5.989630334908098,31.52099999999999,3.462904761904761,19.40083333333332,-3.173619047619042,25.678238095238065,-2.8145000000000193,-1.5971919191919202,13.59689610389611,-18.24453968253966,13.956015151515022,6,6,22,68.0,0.0,0.0,0.0
2333200776,53.077,20.977,57.82,34.893,212.42,139.06,33.34,79.887,135.203,21.64,46.254,84.07,86.457,121.66,91.296,110.807,158.433,11.89,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5,3.0,5.0,4.0,12.0,7.0,3.0,7.0,5.0,3,7.0,4.0,35.0,11.0,14.0,60.0,11.0,15,21.0,4.0,6.0,27,40.0,7.0,20.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,52.17539742175203,7.836080568720385,-0.007540187274051165,0.0009465479636212948,-0.2063152596345231,15.551798586385516,3.2967635688174655e-06,-9.193256055620638e-05,-1.3801778656126453,124.39918577075093,-0.7617493647656698,14.61655879446642,71.07673023715418,0.14871269329450088,-5.446199203542448,53.058790011094906,11.740365612648363,23,26,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,75.002,29.357,57.617,0.0,0.0,41.723,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.741167309967512,11.46583333333333,0.312758260869565,7.869113333333337,-0.07360118577075099,2.005585533596839,1.6620799999999858,-0.012689333318318828,0.3641808137112487,-1.9369903284048238,8.403922792022815,34.134125,-8.132130952380944,62.59658333333329,6.510470238095236,-53.705422619047596,108.16987500000005,-1.4979469696969692,22.23891341991339,-94.89896428571411,123.89831818181806,5,5,23,0.0,0.0,0.0,0.0
2333202469,38.116,16.383,29.64,37.373,67.936,140.06,20.92,99.44,52.14,36.587,60.29,126.184,85.047,177.376,112.88,81.754,100.697,10.167,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,3.0,5.0,5.0,6.0,8.0,3.0,6.0,5.0,5,8.0,8.0,52.0,13.0,7.0,70.0,2.0,16,0.0,4.0,22.0,25,45.0,0.0,22.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,23,49.09127679258968,6.43150000000001,0.008553624233681929,0.0006527827790157148,-0.1448503288350111,11.4092033222214,3.2992215236428285e-06,-0.0005101928080683804,2.9329318181818187,34.62609782608696,-0.28096603613777554,9.114184613212883,12.991713043478278,-0.01702537245363331,0.2808712548321242,4.278978836381013,20.857435117056852,19,24,2,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.15,150.29,0.0,0.0,0.0,44.897,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,8,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.026717568270875,11.359041666666666,0.3892334782608696,6.882856666666668,-0.14343095925813323,3.688145541197936,-5.213154230769252,-0.028072554042843877,0.8250721552199806,-5.033996999913658,9.701793732193732,34.68849999999999,-2.8746666666666627,44.749833333333314,-3.678547619047614,22.875166666666644,18.99999999999999,1.5484747474747504,-19.937532467532485,65.45822222222222,2.741015151515261,4,6,22,0.0,0.0,0.0,0.0
